FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI
17,IL,Vermilion County,12430.385006,0.211,0.198,0.41,0.0537096862,0.0003557015,0.4802753355,0.0581854662,0.287,8.8,0.1146411162,Not Available,Not Available,21133.678428,8506.2652109,11173.313936,Not Available
17,IL,Wabash County,8398.3539773,0.191,0.188,0.376,0.0576602335,0.0003570791,0.7209016393,0.0342527492,0.177,8.5,0.1025369979,Not Available,Not Available,Not Available,Not Available,8719.6419487,Not Available
17,IL,Warren County,8040.8345606,0.196,0.181,0.377,0.0715333225,0.0005444317,0.609693146,0.0418383914,0.164,8.4,0.1026392962,Not Available,Not Available,Not Available,Not Available,8126.5486196,Not Available
17,IL,Washington County,8640.6841131,0.157,0.165,0.358,0.047596607,0.0001464665,0.7376839411,0.0276060981,0.105,8.8,0.0851979346,Not Available,Not Available,Not Available,Not Available,8781.231226,Not Available
17,IL,Wayne County,9934.8532919,0.176,0.173,0.371,0.0880630997,0.0005638038,0.6447802198,0.045631769,0.179,8.8,0.119205298,Not Available,Not Available,Not Available,Not Available,9872.8325542,Not Available
17,IL,White County,10323.770181,0.218,0.211,0.381,0.0638851416,0.0002901915,0.5964125561,0.0411590385,0.194,8.7,0.1063268893,Not Available,Not Available,Not Available,Not Available,10645.080765,Not Available
17,IL,Whiteside County,9513.2103705,0.171,0.157,0.353,0.0585079988,0.0005062833,0.6111383309,0.0465952424,0.157,9.1,0.1043328304,Not Available,Not Available,31212.537933,6039.3719079,9790.7289018,Not Available
17,IL,Will County,6358.271706,0.15,0.125,0.366,0.0592979329,0.000540694,0.6983238029,0.0421194322,0.093,9.8,0.1241747348,Not Available,2361.7242434,10329.372713,4953.3244406,6346.8728687,Not Available
17,IL,Williamson County,9023.3172271,0.18,0.186,0.384,0.0496340524,0.000792476,0.7269000854,0.0441294895,0.219,9.0,0.1186954197,Not Available,Not Available,12346.334612,Not Available,9259.1703425,Not Available
17,IL,Winnebago County,11175.617656,0.222,0.186,0.385,0.0709748931,0.0007028847,0.6071861297,0.0616879919,0.203,9.1,0.1440038181,Not Available,5209.6509192,21463.067359,7844.5335189,9970.3897326,Not Available
17,IL,Woodford County,5802.5908305,0.168,0.16,0.342,0.0509801342,0.0004447351,0.7755892064,0.0398118779,0.076,9.0,0.0790459966,Not Available,Not Available,Not Available,Not Available,5874.1778833,Not Available
18,IN,Indiana,9809.9061753,0.186,0.169,0.384,0.0824213989,0.0006560402,0.6310017805,0.0333316575,0.151,8.55,0.1220277587,5572.659621,3574.7151192,16184.895083,6901.3217504,9506.5380608,13080.33805
18,IN,Adams County,8648.2221597,0.241,0.241,0.4,0.1387289044,0.0003893106,0.465629384,0.0271878161,0.173,8.1,0.1636807818,Not Available,Not Available,Not Available,Not Available,8643.8388082,Not Available
18,IN,Allen County,9524.1042433,0.185,0.188,0.383,0.0813709211,0.0007385334,0.6644289493,0.0313275009,0.174,8.4,0.1104507513,Not Available,7372.3695571,18045.843771,7697.8733939,8632.3872281,Not Available
18,IN,Bartholomew County,9280.7350753,0.168,0.158,0.34,0.0762684697,0.0007881176,0.6501824256,0.0278420694,0.124,6.7,0.1100448847,Not Available,Not Available,16827.447764,8473.9206129,9943.142007,Not Available
18,IN,Benton County,10601.839868,0.22,0.226,0.403,0.0973588087,0.0002295157,0.58117195,0.0260658273,0.139,8.7,0.1069277108,Not Available,Not Available,Not Available,Not Available,11508.490938,Not Available
18,IN,Blackford County,13646.608623,0.212,0.223,0.375,0.0787826462,0.0006616492,0.5108310358,0.039624609,0.188,8.0,0.1319234642,Not Available,Not Available,Not Available,Not Available,14182.094918,Not Available
18,IN,Boone County,6188.6004713,0.148,0.164,0.355,0.0510428709,0.0021080874,0.7950031361,0.0250432895,0.05,9.7,0.0876387294,Not Available,Not Available,Not Available,Not Available,6351.4690715,Not Available
18,IN,Brown County,9646.240555,0.166,0.174,0.369,0.0774752692,0.0003215021,0.577500799,0.0325798712,0.13,8.3,0.1403647898,Not Available,Not Available,Not Available,Not Available,10101.309859,Not Available
18,IN,Carroll County,7472.8728297,0.177,0.196,0.388,0.096766276,9.78282e-05,0.5368130702,0.0292989873,0.117,8.8,0.0704761905,Not Available,Not Available,Not Available,Not Available,7730.0910483,Not Available
18,IN,Cass County,9871.0705275,0.214,0.198,0.403,0.0941306016,0.000452573,0.4425411231,0.0373472549,0.165,8.5,0.1069643452,Not Available,Not Available,Not Available,6935.4044725,10545.317929,Not Available
18,IN,Clark County,11782.877761,0.19,0.191,0.412,0.0743495868,0.0003829295,0.6291428231,0.0306657168,0.111,9.8,0.0981363783,Not Available,Not Available,18413.080903,4900.5225551,11860.765173,Not Available
18,IN,Clay County,9097.078501,0.193,0.212,0.423,0.0682332956,0.0004922378,0.5560490046,0.0342566227,0.159,8.6,0.0715648855,Not Available,Not Available,Not Available,Not Available,9326.5794348,Not Available
18,IN,Clinton County,9708.8306051,0.189,0.187,0.391,0.098572851,0.0001512173,0.4572992236,0.0261047603,0.141,8.9,0.0979827089,Not Available,Not Available,Not Available,Not Available,10621.468073,Not Available
18,IN,Crawford County,11674.83629,0.229,0.229,0.41,0.0998795181,,0.4251898169,0.0355213959,0.235,8.6,0.1254480287,Not Available,Not Available,Not Available,Not Available,12117.800355,Not Available
18,IN,Daviess County,7723.6405969,0.223,0.227,0.383,0.1693759644,0.0004191993,0.4663374684,0.0235951751,0.133,8.7,0.1286574871,Not Available,Not Available,Not Available,Not Available,7855.1905767,Not Available
18,IN,Dearborn County,8670.8873395,0.146,0.15,0.351,0.0695320843,0.0004526134,0.6575767746,0.0325970651,0.094,9.2,0.088974359,Not Available,Not Available,Not Available,Not Available,8732.2369303,Not Available
18,IN,Decatur County,10090.847237,0.165,0.172,0.416,0.0657140215,0.0006079027,0.6048361934,0.0270789059,0.123,8.4,0.0791154791,Not Available,Not Available,Not Available,Not Available,10274.760429,Not Available
18,IN,De Kalb County,8444.6620838,0.16,0.175,0.375,0.0753057998,0.000461542,0.5274735474,0.0295058336,0.123,8.2,0.0843731432,Not Available,Not Available,Not Available,Not Available,8728.265598,Not Available
18,IN,Delaware County,12614.957794,0.218,0.225,0.398,0.0866118853,0.001144175,0.6381002383,0.0383537653,0.206,8.0,0.1561403509,Not Available,Not Available,17430.533939,Not Available,12636.77139,Not Available
18,IN,Dubois County,6416.4849647,0.183,0.193,0.384,0.0780898717,0.0007577671,0.6248788994,0.02500682,0.08,8.4,0.0917510854,Not Available,Not Available,Not Available,Not Available,6586.732498,Not Available
18,IN,Elkhart County,8847.3536559,0.206,0.196,0.425,0.1284610636,0.000488109,0.4438000391,0.0399319537,0.153,8.2,0.121522181,Not Available,4411.3030769,18012.452374,6617.3246338,8692.2819135,Not Available
18,IN,Fayette County,15442.40888,0.245,0.26,0.411,0.0746065458,0.0004280822,0.5557054742,0.043817527,0.203,8.4,0.1312661499,Not Available,Not Available,Not Available,Not Available,15689.597431,Not Available
18,IN,Floyd County,9964.088609,0.181,0.177,0.364,0.0688684386,0.0005593258,0.6787252369,0.0279240316,0.13,9.6,0.0837896134,Not Available,Not Available,18383.59178,7526.1764086,9756.4412124,Not Available
18,IN,Fountain County,10687.4986,0.176,0.187,0.39,0.0781226344,0.0002435016,0.6032972694,0.0307597282,0.139,8.8,0.0949598247,Not Available,Not Available,Not Available,Not Available,10750.051741,Not Available
18,IN,Franklin County,8834.8185413,0.159,0.16,0.377,0.072819736,0.0007004641,0.5817647059,0.0314877056,0.102,8.8,0.0770095559,Not Available,Not Available,Not Available,Not Available,9069.1203414,Not Available
18,IN,Fulton County,11507.630003,0.203,0.202,0.418,0.0944171283,0.0004905327,0.4617841175,0.0349166405,0.162,8.4,0.1057631412,Not Available,Not Available,Not Available,Not Available,11505.088219,Not Available
18,IN,Gibson County,7823.8764921,0.21,0.229,0.402,0.0668430269,0.0003948487,0.5911533175,0.0241019108,0.109,8.6,0.1012020163,Not Available,Not Available,Not Available,Not Available,8027.7497745,Not Available
18,IN,Grant County,14895.226807,0.207,0.215,0.43,0.071944507,0.0004225586,0.5710902125,0.0347993579,0.243,8.2,0.1279467681,Not Available,Not Available,23352.849767,12539.339471,14676.112803,Not Available
18,IN,Greene County,10312.128622,0.205,0.229,0.405,0.0843304843,0.0002923407,0.5922764796,0.0391127542,0.151,7.5,0.1291098637,Not Available,Not Available,Not Available,Not Available,10569.617517,Not Available
18,IN,Hamilton County,4761.2420166,0.11,0.1,0.279,0.0455395579,0.0013879153,0.870642727,0.0254276772,0.045,9.4,0.0812692886,Not Available,3451.6035746,7950.3704805,2858.04243,4793.3449333,Not Available
18,IN,Hancock County,7433.7478888,0.156,0.168,0.358,0.0586745831,0.0008314076,0.7595106098,0.0280112045,0.058,9.0,0.0697146563,Not Available,Not Available,9100.8220647,Not Available,7579.6705375,Not Available
18,IN,Harrison County,12001.180076,0.171,0.185,0.365,0.0684699915,0.0004778552,0.6026929052,0.0284716496,0.105,9.1,0.0762036716,Not Available,Not Available,Not Available,Not Available,12314.838102,Not Available
18,IN,Hendricks County,6172.2460475,0.15,0.151,0.389,0.0586737032,0.0004850715,0.7199605028,0.026561199,0.059,9.9,0.0837704657,Not Available,2623.7010007,6926.2446977,4412.0107115,6381.2060909,Not Available
18,IN,Henry County,10369.205114,0.208,0.226,0.444,0.0720024379,0.0004087054,0.5289578493,0.0341246291,0.168,7.3,0.0951735358,Not Available,Not Available,Not Available,Not Available,10651.691884,Not Available
18,IN,Howard County,12108.599388,0.192,0.203,0.419,0.0702954665,0.0005496672,0.611531477,0.0500296033,0.181,6.7,0.101369863,Not Available,Not Available,16739.66592,6597.2624388,12124.653198,Not Available
18,IN,Huntington County,9432.2347872,0.172,0.186,0.39,0.0698939446,0.0005447068,0.6201454952,0.0297554051,0.121,8.3,0.0907568654,Not Available,Not Available,Not Available,Not Available,9708.1729345,Not Available
18,IN,Jackson County,9171.5451653,0.218,0.225,0.432,0.0858299809,0.0006729329,0.5636106959,0.0284153005,0.129,8.4,0.0981934732,Not Available,Not Available,Not Available,Not Available,9690.6460769,Not Available
18,IN,Jasper County,9160.8979619,0.168,0.172,0.38,0.0788565064,0.0002417576,0.58766476,0.0357542594,0.1,8.9,0.075230092,Not Available,Not Available,Not Available,Not Available,9402.9358316,Not Available
18,IN,Jay County,12021.170059,0.223,0.233,0.421,0.0892582333,0.0002963256,0.4534494307,0.0306019505,0.206,8.1,0.1086556169,Not Available,Not Available,Not Available,Not Available,11918.490562,Not Available
18,IN,Jefferson County,10875.402544,0.203,0.201,0.384,0.0740136942,0.0006034821,0.500797057,0.0310010621,0.164,8.6,0.1101960784,Not Available,Not Available,Not Available,Not Available,11253.052343,Not Available
18,IN,Jennings County,12252.261526,0.192,0.217,0.418,0.0734483215,0.0004378124,0.5102160811,0.0336772292,0.161,8.4,0.1189427313,Not Available,Not Available,Not Available,Not Available,12548.095055,Not Available
18,IN,Johnson County,8086.4546261,0.167,0.177,0.421,0.0668003491,0.0008034182,0.6846193335,0.0267337668,0.083,9.6,0.0967633459,Not Available,3873.1212409,12626.393698,5078.6124435,8404.5158165,Not Available
18,IN,Knox County,10555.747371,0.183,0.184,0.382,0.0784278406,0.000723106,0.5462962963,0.02982329,0.172,8.7,0.1154864328,Not Available,Not Available,Not Available,Not Available,10787.567617,Not Available
18,IN,Kosciusko County,9156.2157709,0.172,0.167,0.395,0.0982789995,0.0004369211,0.5707388221,0.0336965344,0.11,8.6,0.1010964205,Not Available,Not Available,Not Available,7292.6196378,9362.3553231,Not Available
18,IN,Lagrange County,6290.4643826,0.226,0.229,0.421,0.3332274001,0.0002467673,0.2819777067,0.0309494334,0.105,8.3,0.1015873016,Not Available,Not Available,Not Available,Not Available,6482.6497536,Not Available
18,IN,Lake County,10981.169466,0.196,0.169,0.381,0.0771620499,0.0005074635,0.6092510207,0.050045635,0.2,9.8,0.1446448289,Not Available,3336.3857945,17625.154558,7939.288564,9473.5958872,Not Available
18,IN,La Porte County,11091.480099,0.203,0.199,0.397,0.0793673377,0.0003736987,0.5131446081,0.0398087168,0.216,8.1,0.1218356259,Not Available,Not Available,16236.028243,6983.5305187,10909.18665,Not Available
18,IN,Lawrence County,10599.805055,0.203,0.208,0.398,0.0799517653,0.0003993787,0.57433926,0.0383179895,0.161,8.3,0.1012016021,Not Available,Not Available,Not Available,Not Available,10772.548075,Not Available
18,IN,Madison County,11656.090537,0.211,0.227,0.396,0.0795851143,0.0004817177,0.5273797723,0.0357295397,0.171,8.3,0.135040405,Not Available,Not Available,16547.008843,7323.1543913,11420.37438,Not Available
18,IN,Marion County,12609.648122,0.217,0.176,0.393,0.0976821778,0.0007795268,0.6432968513,0.0329372679,0.207,11.1,0.164638935,Not Available,4622.4621417,17005.998356,8197.5961714,11846.867673,Not Available
18,IN,Marshall County,9236.6383382,0.187,0.192,0.359,0.1260468227,0.0005203703,0.5049701789,0.033952458,0.127,8.7,0.1055440261,Not Available,Not Available,Not Available,4267.3774451,9856.7289976,Not Available
18,IN,Martin County,10011.135977,0.22,0.24,0.396,0.086686898,0.0003067485,0.5908045977,0.0284101599,0.163,8.4,0.1204055767,Not Available,Not Available,Not Available,Not Available,10356.549132,Not Available
18,IN,Miami County,10509.102116,0.206,0.22,0.421,0.0873655396,0.0002217233,0.5014364641,0.0393270096,0.192,8.2,0.0954372624,Not Available,Not Available,13071.155565,Not Available,10801.072912,Not Available
18,IN,Monroe County,8007.8598353,0.164,0.156,0.376,0.0622431327,0.0005862377,0.8015517925,0.0326317276,0.135,7.7,0.1996151155,Not Available,Not Available,15090.627941,Not Available,8344.5285129,Not Available
18,IN,Montgomery County,9100.3011207,0.198,0.208,0.426,0.0833553326,0.0002889946,0.5527113506,0.0277865821,0.146,9.0,0.1057068742,Not Available,Not Available,Not Available,Not Available,9625.449932,Not Available
18,IN,Morgan County,8539.0289939,0.189,0.2,0.378,0.0751153722,0.0004016287,0.5651533019,0.0302749378,0.119,9.5,0.0997214485,Not Available,Not Available,Not Available,Not Available,8726.2822871,Not Available
18,IN,Newton County,10914.054965,0.197,0.213,0.415,0.0958791209,7.24218e-05,0.4711833231,0.0388278388,0.129,8.8,0.0919854281,Not Available,Not Available,Not Available,Not Available,11924.901986,Not Available
18,IN,Noble County,8646.9803076,0.182,0.193,0.365,0.1023870484,0.0003387893,0.4485834208,0.0366747074,0.109,8.5,0.0810734463,Not Available,Not Available,Not Available,5806.4309678,8960.6654398,Not Available
18,IN,Ohio County,6928.0026569,0.172,0.175,0.381,0.0785273462,0.00016728,0.7417168675,0.0296846011,0.122,8.8,0.0921568627,Not Available,Not Available,Not Available,Not Available,7007.0549687,Not Available
18,IN,Orange County,9621.4687214,0.187,0.206,0.417,0.0852015032,0.0004034291,0.5558751936,0.034287094,0.176,8.5,0.0823899371,Not Available,Not Available,Not Available,Not Available,9856.848137,Not Available
18,IN,Owen County,12176.131582,0.209,0.222,0.399,0.0893428064,0.0001398862,0.5329353643,0.0367285928,0.178,8.5,0.1148608644,Not Available,Not Available,Not Available,Not Available,12422.73683,Not Available
18,IN,Parke County,7682.3056704,0.2,0.209,0.383,0.1193892105,0.000304748,0.4002084419,0.0325728422,0.194,8.5,0.1367753623,Not Available,Not Available,Not Available,Not Available,8025.5416947,Not Available
18,IN,Perry County,6978.6225709,0.184,0.193,0.406,0.0634943283,0.000465935,0.565776459,0.0296703297,0.163,8.7,0.1102990033,Not Available,Not Available,Not Available,Not Available,7393.9082929,Not Available
18,IN,Pike County,10057.378719,0.193,0.212,0.417,0.0780334728,0.0003293808,0.5068543905,0.0326551547,0.141,8.6,0.0819512195,Not Available,Not Available,Not Available,Not Available,10010.927187,Not Available
18,IN,Porter County,7441.3087096,0.168,0.166,0.37,0.0691236401,0.0005624329,0.675648321,0.0368756519,0.106,7.5,0.1155051485,Not Available,Not Available,9884.6716468,5724.9383521,7680.4291644,Not Available
18,IN,Posey County,7520.5980771,0.147,0.154,0.364,0.057783855,0.0003185221,0.7183098592,0.0270622508,0.116,8.7,0.0884691849,Not Available,Not Available,Not Available,Not Available,7377.620927,Not Available
18,IN,Pulaski County,13374.841725,0.197,0.217,0.414,0.0923756679,0.0003241754,0.5230496454,0.0288306747,0.145,8.5,0.0794633643,Not Available,Not Available,Not Available,Not Available,14216.805985,Not Available
18,IN,Putnam County,8445.9448919,0.179,0.188,0.394,0.0700965825,0.0003245085,0.5596485657,0.0315974254,0.127,8.9,0.0868274583,Not Available,Not Available,Not Available,Not Available,9110.9535754,Not Available
18,IN,Randolph County,11074.616577,0.206,0.216,0.389,0.0888496311,0.0001640218,0.55659876,0.0324758568,0.186,8.2,0.1013280866,Not Available,Not Available,Not Available,Not Available,11440.489348,Not Available
18,IN,Ripley County,9689.9272436,0.179,0.193,0.374,0.0729699761,3.43867e-05,0.5506442913,0.0348231207,0.13,8.6,0.1366292135,Not Available,Not Available,Not Available,Not Available,9815.9913488,Not Available
18,IN,Rush County,9853.8193008,0.181,0.193,0.415,0.0883365773,0.0003598848,0.5272496831,0.027383592,0.136,8.4,0.1121987952,Not Available,Not Available,Not Available,Not Available,10163.302119,Not Available
18,IN,St. Joseph County,9845.7942349,0.187,0.167,0.378,0.0804218121,0.0009000338,0.6629960074,0.0387452759,0.184,9.6,0.1290322581,Not Available,2478.8616167,17654.498466,7239.5305863,8972.5880291,Not Available
18,IN,Scott County,15830.642695,0.236,0.232,0.395,0.0860976334,0.000369534,0.4703418231,0.0346646571,0.195,8.6,0.132808399,Not Available,Not Available,Not Available,Not Available,15901.274888,Not Available
18,IN,Shelby County,9558.7900158,0.204,0.209,0.397,0.077374394,0.0003552477,0.5957503794,0.0275401627,0.129,8.9,0.1057800224,Not Available,Not Available,Not Available,Not Available,9997.8602872,Not Available
18,IN,Spencer County,9000.9519878,0.162,0.18,0.357,0.0691668253,0.0003535711,0.668055251,0.0294913672,0.102,8.0,0.0724269377,Not Available,Not Available,Not Available,Not Available,9337.0709876,Not Available
